Filename,Labels,Category
LfIXmCfdCwI.mp3,"Jingle, tinkle",Miscellaneous
LFK0K8UbRqk.mp3,Bicycle bell,Miscellaneous
LFKjM32MHG0.mp3,"Heart sounds, heartbeat",Miscellaneous
LFUt_bj_5ng.mp3,"Thunderstorm,Thunder",Environmental Sounds
LfvdxSBCtFE.mp3,"Disco,Music,Dance music",Musical Instruments
LFW4yPH1z3M.mp3,"Echo,Effects unit,Guitar,Music,Musical instrument,Plucked string instrument",Musical Instruments
lFW75PAEAaI.mp3,Fusillade,Miscellaneous
LFYRuK8YstI.mp3,"Banjo,Music,Mandolin,Musical instrument,Plucked string instrument,Bluegrass",Musical Instruments
lf_LWKZfNQI.mp3,Blender,Miscellaneous
Lg1HG6D_0Qk.mp3,"Music,Pink noise,Distortion",Musical Instruments
LG94osOX9YA.mp3,"Goat,Hubbub, speech noise, speech babble,Speech,Livestock, farm animals, working animals,Animal",Animal Sounds
lGaA1dJQ0AQ.mp3,"Music,Techno,Dubstep,Electronic dance music,Harmonic",Musical Instruments
lgB6_lVDpvc.mp3,Stream,Environmental Sounds
LgbsI0f0QdA.mp3,"Biting,Crunch",Miscellaneous
lGdT5OozLXs.mp3,"Rumble,Speech",Human Sounds
lGJ2l2Zk-LA.mp3,Clarinet,Miscellaneous
LgkC2MEMbx0.mp3,"Music,Television,Speech",Human Sounds
LgKOnHwaCmg.mp3,"Flamenco,Music",Musical Instruments
LgLW06NPc8E.mp3,Noise,Miscellaneous
LGoXwG1XA7E.mp3,Pant,Miscellaneous
LGrpsZ7BsQA.mp3,"Quack,Duck,Speech",Human Sounds
lGS2U9O0wwA.mp3,"Thump, thud",Miscellaneous
lgvlNvByGuM.mp3,"Jingle, tinkle",Miscellaneous
lGZCODwfn0g.mp3,"Door,Liquid,Fill (with liquid),Trickle, dribble,Speech",Human Sounds
LH08k5Kf4AI.mp3,Chainsaw,Miscellaneous
Lh3cr_mfrnI.mp3,"Snicker,Belly laugh,Fireworks",Environmental Sounds
LH3mAtCou6g.mp3,"Country,Guitar,Music,Musical instrument,Plucked string instrument,Bluegrass",Musical Instruments
lh6ACdwNlyk.mp3,"Music,Scary music",Musical Instruments
lH6ym1UrlnE.mp3,"Cough,Wheeze",Human Sounds
LH8GnA-aJ_M.mp3,"Dishes, pots, and pans",Miscellaneous
LHAMgbrcnbs.mp3,"Steam whistle,Hiss",Miscellaneous
Lhc5eE9X-ak.mp3,"Purr,Speech",Human Sounds
lhdw2EZWtbA.mp3,"Brass instrument,Clarinet,Trumpet",Musical Instruments
lhevmsJdjCk.mp3,"Rodents, rats, mice",Miscellaneous
LHjilKc-7pI.mp3,"Snoring,Music",Musical Instruments
LHkkJM-LjHs.mp3,"Glass,Breaking",Miscellaneous
LhL0H-LI8SE.mp3,"Laughter,Speech,Baby laughter",Human Sounds
lHlOSsnP48c.mp3,"Music,Roll,Rock and roll",Musical Instruments
LHMxIzPUQHI.mp3,Throat clearing,Miscellaneous
LHnxpPGd3Os.mp3,"Buzzer,Music",Musical Instruments
lHP0q2sQzPQ.mp3,"Bus,Vehicle",Vehicle Sounds
LhpzNXhZ44c.mp3,"Boat, Water vehicle,Motorboat, speedboat",Environmental Sounds
LhRNnXaSsCk.mp3,"Motor vehicle (road),Bus,Propeller, airscrew,Engine,Accelerating, revving, vroom,Truck,Vehicle,Traffic noise, roadway noise,Fixed-wing aircraft, airplane,Car",Vehicle Sounds
LHY9L1MjQvQ.mp3,"Cat,Music,Domestic animals, pets,Meow,Speech",Animal Sounds
lH_P-3V_MdE.mp3,"String section,Orchestra",Miscellaneous
LI-UBG1Z77o.mp3,"Croak,Frog",Miscellaneous
LI85dkBB3Ho.mp3,"Bird,Bird vocalization, bird call, bird song,Coo,Pigeon, dove",Animal Sounds
lI8aGjIb8Jg.mp3,"Acoustic guitar,Music,Steel guitar, slide guitar,Strum,Plucked string instrument",Musical Instruments
liagR7x12O4.mp3,"Music,Salsa music",Musical Instruments
LIaXPQdRSqM.mp3,"Music of Asia,Music,Punk rock,Pop music",Musical Instruments
lIBsL97sUmY.mp3,"Acoustic guitar,Music,Steel guitar, slide guitar,Strum",Musical Instruments
lIEnbqr3O34.mp3,"Music,Middle Eastern music,Sitar",Musical Instruments
lIgNQxTUvtc.mp3,"Siren,Civil defense siren",Miscellaneous
LiHQ6oUWCNM.mp3,"Sneeze,Speech",Human Sounds
LIHu5Y752Kc.mp3,"Bouncing,Speech",Human Sounds
liLQ8PfKgu0.mp3,"Singing,Bellow,Speech,Inside, large room or hall",Human Sounds
lilToEjzrv4.mp3,"Horse,Neigh, whinny,Speech,Animal,Outside, rural or natural",Animal Sounds
LIluVun_dJk.mp3,"Bird,Turkey,Bird vocalization, bird call, bird song,Fowl,Gobble,Livestock, farm animals, working animals",Animal Sounds
LIoZjZboGkQ.mp3,Clang,Miscellaneous
LIPprUxFap8.mp3,"Explosion,Eruption,Speech",Human Sounds
Liqv3KgXThk.mp3,"Motor vehicle (road),Rumble,Vehicle,Car",Vehicle Sounds
lITwmH5fw9A.mp3,"Music,Squeak,Speech",Human Sounds
LIU7EYJEbYQ.mp3,"Motor vehicle (road),Bus,Toot,Vehicle",Vehicle Sounds
liuCTk2nPG8.mp3,"Music,Funny music",Musical Instruments
liwnju991lQ.mp3,"Field recording,Thunderstorm",Environmental Sounds
lIzR-RYqTxQ.mp3,"Fowl,Honk,Goose",Miscellaneous
lJ-A7c0ax8U.mp3,"Music,Bellow,Inside, large room or hall",Musical Instruments
LJ3Amz87cys.mp3,Fire,Environmental Sounds
LJ5dIeTKCqA.mp3,Car alarm,Vehicle Sounds
lj7hzmz19-M.mp3,"Motorcycle,Clatter",Machine and Tool Sounds
LJbM0DMRM4Q.mp3,"Horse,Clip-clop,Speech,Animal",Animal Sounds
lJGtKgjQNgU.mp3,"Scissors,Chewing, mastication,Crunch",Miscellaneous
LjihfG0fit0.mp3,"Music,Eruption",Musical Instruments
lJksVs2QT5Q.mp3,"Dental drill, dentist's drill,Speech",Human Sounds
LjlAmy2QaKo.mp3,"Ringtone,Music",Musical Instruments
LJMiV-YxcaE.mp3,Electronic tuner,Miscellaneous
lJTpC9bjne0.mp3,"Boat, Water vehicle,Wind,Sailboat, sailing ship,Wind noise (microphone)",Environmental Sounds
LjTQA8G6hoQ.mp3,"Speech,Sewing machine,Inside, small room",Human Sounds
lJTzzVsUNAU.mp3,Accordion,Musical Instruments
LjX9uxyof0o.mp3,"Slosh,Speech,Outside, urban or manmade",Human Sounds
LjxhswBV1UA.mp3,"Guitar,Music,Musical instrument,Rattle (instrument),Ukulele,Plucked string instrument",Musical Instruments
lJ_ZO6SZrb8.mp3,"Brass instrument,Orchestra,Saxophone",Musical Instruments
LK0um3j89a0.mp3,"Boat, Water vehicle,Waves, surf,Ocean,Ship",Environmental Sounds
LK6zk03lPlM.mp3,"Music,Camera",Musical Instruments
LK8NpgU9EZE.mp3,"Whispering,Speech",Human Sounds
lkIpnrLIVVc.mp3,Whistle,Miscellaneous
lKOgVeuSmts.mp3,"Boat, Water vehicle,Wind,Sailboat, sailing ship,Wind noise (microphone)",Environmental Sounds
LKUYtvUHn0Y.mp3,"Afrobeat,Music of Africa,Funk,Music,Reggae",Musical Instruments
lkv2qFT7slY.mp3,"Basketball bounce,Speech",Human Sounds
LKw0kcLQUEI.mp3,"Bird vocalization, bird call, bird song,Water,Speech,Breathing",Animal Sounds
lkY156QX-Ic.mp3,"Organ,Electronic organ",Miscellaneous
LKZVi2k2ajg.mp3,Foghorn,Miscellaneous
LkzyG2F8mTM.mp3,"Music,Tambourine",Musical Instruments
lL5jq1TDiXQ.mp3,"Crowd,Cheering,Sound effect,Children shouting",Miscellaneous
ll9ENrBziFY.mp3,"Pour,Speech",Human Sounds
LlCqz0_jMh0.mp3,Static,Miscellaneous
llgww7ChlJI.mp3,"Subway, metro, underground,Railroad car, train wagon,Rail transport,Train,Train wheels squealing",Vehicle Sounds
LlICTLO9aSA.mp3,"Music,Slam,Speech,Soundtrack music",Human Sounds
LLkNFGrrgUo.mp3,"Motor vehicle (road),Accelerating, revving, vroom,Clatter,Vehicle,Car",Vehicle Sounds
LLoDAKWWs9U.mp3,"Beatboxing,Speech",Human Sounds
llSN_XKfiG8.mp3,Chopping (food),Miscellaneous
lLU3921W_J8.mp3,"Narration, monologue,Speech",Human Sounds
LlUCsZf6xuw.mp3,"Speech,Light engine (high frequency)",Human Sounds
LM2C1eIUX9M.mp3,"Humming,Music",Musical Instruments
lmaIgor5XTg.mp3,Car passing by,Vehicle Sounds
LMBKhB8SuAg.mp3,"Alarm clock,Music,Inside, small room",Musical Instruments
LMfD-ZsuzOU.mp3,Clarinet,Miscellaneous
Lmg-SxrtYpg.mp3,Ringtone,Miscellaneous
LmlCcoUOaOs.mp3,"Firecracker,Fireworks",Environmental Sounds
lmPuXKOhfSo.mp3,Change ringing (campanology),Miscellaneous
lmrzR9cSMRY.mp3,"Singing,Music,Sad music",Human Sounds
lmSmwPsWvII.mp3,Finger snapping,Miscellaneous
LmtgH_KHgX8.mp3,"Cutlery, silverware",Miscellaneous
LmtTU7Ihc4M.mp3,"Gunshot, gunfire,Machine gun",Machine and Tool Sounds
LMv4Vt9otVg.mp3,"Organ,Hammond organ",Miscellaneous
LmW6s1L6_fg.mp3,"Speech,Pink noise,Outside, urban or manmade",Human Sounds
Ln0daAowdJI.mp3,"Trickle, dribble,Water,Speech,Inside, small room",Human Sounds
lN5WWx9YD3k.mp3,"Rain,Rustle",Environmental Sounds
lnatlhCU5kI.mp3,"Yodeling,Music,Choir,Vocal music",Musical Instruments
LnczSOwV9Ds.mp3,"Blues,Music,Tender music",Musical Instruments
LnDrVrfDVvw.mp3,"Music,Bang,Speech",Human Sounds
lNg2y6SRZPo.mp3,"Music,Steelpan",Musical Instruments
lNG8l7BtwQo.mp3,"Skateboard,Speech",Human Sounds
lnHivcFKkaM.mp3,Electric toothbrush,Miscellaneous
LnhLeWWaxxc.mp3,"Doorbell,Speech,Inside, small room",Human Sounds
lNIC6Vo2vz0.mp3,"Wind instrument, woodwind instrument,Shofar",Environmental Sounds
lNIMUyodHrI.mp3,"Drum,Music,Pulse",Musical Instruments
LNQ7fzfdLiY.mp3,"Ambulance (siren),Emergency vehicle,Siren,Police car (siren)",Miscellaneous
LnQn4pXxduE.mp3,"Ratchet, pawl,Pulleys,Gears,Mechanisms",Miscellaneous
lnUT11QWYGM.mp3,"Railroad car, train wagon,Rail transport,Train,Clickety-clack",Vehicle Sounds
LNWKGu3kYic.mp3,"Tearing,Speech",Human Sounds
lnYOC9tKUBs.mp3,"Music,Theremin",Musical Instruments
lnZakZnnpMo.mp3,"Finger snapping,Inside, small room",Miscellaneous
lN_C8kDzlgw.mp3,Stream,Environmental Sounds
lO1rUT_MTjk.mp3,"Female speech, woman speaking,Electric toothbrush,Speech",Human Sounds
lO6X9-tGdT4.mp3,"Crow,Caw",Miscellaneous
lO9uRNrP8Mo.mp3,Sine wave,Miscellaneous
lOcgoVKGKgU.mp3,"Brass instrument,Trombone",Miscellaneous
LOHw8cZZ9-U.mp3,"Belly laugh,Speech,Inside, small room",Human Sounds
lOIzOWKd47E.mp3,"Music,Roll,Rock and roll",Musical Instruments
LOjT44tFx1A.mp3,Car alarm,Vehicle Sounds
LOK3eUPj6c4.mp3,"Crunch,Speech,Inside, large room or hall",Human Sounds
loKkvegkPJ8.mp3,"Whispering,Speech",Human Sounds
lOOLf3bCY8E.mp3,"Cash register,Speech",Human Sounds
LP0u1GWRtFs.mp3,Tuning fork,Miscellaneous
LP1yZRsRllQ.mp3,"Effects unit,Guitar,Music,Musical instrument,Chorus effect,Distortion",Musical Instruments
lp66EaEOOoU.mp3,"Engine,Ice cream truck, ice cream van,Music,Truck,Vehicle",Musical Instruments
Lp7-GR1vLwA.mp3,Drawer open or close,Miscellaneous
LPA8RDzl-Ss.mp3,"Swing music,Music",Musical Instruments
lpAP1xrHz3E.mp3,Air conditioning,Miscellaneous
lPfLQmsth-4.mp3,Jet engine,Miscellaneous
lPFsijo8xYs.mp3,"Music,Rattle (instrument)",Musical Instruments
LpJtRZl0uC4.mp3,Heavy engine (low frequency),Miscellaneous
LPKmafH-gqI.mp3,Gurgling,Miscellaneous
LPnYdHIg0eM.mp3,"Sawing,Tools,Rub,Wood,Power tool",Machine and Tool Sounds
LPSjHcW62ww.mp3,Static,Miscellaneous
LpswiH_Vkes.mp3,"Croak,Frog",Miscellaneous
lPv8iJPqy90.mp3,Rumble,Miscellaneous
LPvJFjsxMj8.mp3,"Cat,Domestic animals, pets,Meow,Caterwaul,Animal,Inside, small room",Animal Sounds
lPWZU9kWJEI.mp3,"Wheeze,Inside, small room",Miscellaneous
lpx6r2EoaQo.mp3,"Wind instrument, woodwind instrument,Shofar",Environmental Sounds
lPyBMsjVG94.mp3,"Music,Run,Speech,Inside, public space",Human Sounds
Lq0LMMZfHCU.mp3,"Music,Breaking,Inside, large room or hall",Musical Instruments
LQ2ZFpipIOc.mp3,"Splinter,Crushing,Wood",Miscellaneous
lqCx0HgF1ZM.mp3,"Singing,Music,Ukulele",Human Sounds
LQdCy79W9Vw.mp3,"Domestic animals, pets,Speech,Dog,Animal,Whimper (dog)",Animal Sounds
lqeAf-DqE3I.mp3,"Drum,Music,Musical instrument,Steelpan",Musical Instruments
lqj3tJv9XCg.mp3,"Singing,Music,Yell,Speech,Inside, large room or hall",Human Sounds
lqMjDyHbhXk.mp3,"Single-lens reflex camera,Speech",Human Sounds
lqnw0Q13tDc.mp3,"Bird,Bird vocalization, bird call, bird song,Coo,Pigeon, dove",Animal Sounds
lQNWx4KRlz0.mp3,"Subway, metro, underground,Train,Hubbub, speech noise, speech babble,Vehicle,Speech,Inside, public space",Human Sounds
lqpyzxLSNCk.mp3,"Wind instrument, woodwind instrument,Shofar",Environmental Sounds
LQsR8LM0F_s.mp3,"Bicycle,Bell,Bicycle bell",Miscellaneous
lqWv4X8OhkA.mp3,"Fowl,Honk,Goose",Miscellaneous
LQYd-dsz62M.mp3,"Background music,Music,Grunge",Musical Instruments
lR1jhR14cGs.mp3,"Music,Pour,Speech",Human Sounds
LR5FSDsx8fE.mp3,Clang,Miscellaneous
lR8am4rK7qQ.mp3,"Singing,Music,Independent music,Pop music,Song",Human Sounds
LRa_cRHywzI.mp3,"Jingle, tinkle",Miscellaneous
lrCA2ow4PPE.mp3,"Lawn mower,Engine,Vehicle,Speech,Power tool",Human Sounds
LrcvUfmRN8k.mp3,"Female speech, woman speaking,Squeak,Speech",Human Sounds
Lrhy2auO6hY.mp3,"Blues,Heavy metal,Music,Punk rock,Rock music,Progressive rock",Musical Instruments
LRiob2HPx0o.mp3,"Cupboard open or close,Speech",Human Sounds
LrIWlaXGJIM.mp3,"Drip,Speech",Human Sounds
LRlrFudaEs8.mp3,"Bee, wasp, etc.,Insect,Fly, housefly",Animal Sounds
lrobTyEhEqk.mp3,Heavy engine (low frequency),Miscellaneous
LRODueKSk2M.mp3,"Organ,Electronic organ",Miscellaneous
LRUdmYcXFuM.mp3,"Traditional music,Music,Classical music",Musical Instruments
LrUjrgxe0X0.mp3,"Electric piano,Keyboard (musical),Piano",Musical Instruments
Lryk9Xx53DM.mp3,"Cello,Double bass,String section,Violin, fiddle,Bowed string instrument",Musical Instruments
lRyNx9_7NIM.mp3,"Horse,Run,Speech,Animal",Animal Sounds
lS3jp74mLHk.mp3,"Fire,Wind,Wind noise (microphone)",Environmental Sounds
LS44Gj5--F4.mp3,"Power windows, electric windows,Vehicle",Vehicle Sounds
Ls6qMcgpdlM.mp3,"Heavy metal,Music,Punk rock,Progressive rock,Grunge",Musical Instruments
Ls7NdyZ0atk.mp3,Hair dryer,Miscellaneous
LSaLPObrnZw.mp3,"Timpani,Brass instrument,Music,Musical instrument,Orchestra,Classical music",Musical Instruments
LsBCiA7jkHI.mp3,"Basketball bounce,Male speech, man speaking,Bouncing,Chuckle, chortle,Speech",Human Sounds
LSdLFRi_h-g.mp3,Waterfall,Environmental Sounds
Lsq0FiXjGHg.mp3,Tick,Miscellaneous
lSr8MKcWTdo.mp3,"Gunshot, gunfire,Cap gun",Miscellaneous
LsRS0oDgycs.mp3,Alarm,Miscellaneous
lsT7qA0k7iY.mp3,"Cupboard open or close,Speech",Human Sounds
Lsv0tKkfN8M.mp3,"Brass instrument,Jazz,Music,Orchestra,Trombone,Trumpet,Classical music",Musical Instruments
LSZgqOe6ubQ.mp3,"Narration, monologue,Music,Speech,Speech synthesizer",Human Sounds
LSZPNwZex9s.mp3,"Bicycle,Music,Vehicle,Speech",Human Sounds
Lt7dagnE-3A.mp3,Printer,Miscellaneous
LTA3ncpTnUo.mp3,"Speech,Sewing machine",Human Sounds
LTD5rh_DOTY.mp3,"Hoot,Owl",Miscellaneous
ltdXuKLzfLA.mp3,"Jingle, tinkle",Miscellaneous
LtFHLdluyzM.mp3,"Slosh,Outside, urban or manmade",Miscellaneous
LTO3mhVLS4g.mp3,"Bird,Bird vocalization, bird call, bird song,Chirp, tweet,Stream",Animal Sounds
ltoAkpHXB8o.mp3,"Canidae, dogs, wolves,Domestic animals, pets,Yip,Speech,Dog,Animal,Outside, rural or natural,Whimper (dog)",Animal Sounds
lTOzGIOIfq0.mp3,"Music,Boom",Musical Instruments
ltqgLsWHR0s.mp3,"Printer,Speech",Human Sounds
LtYJXKeUMXA.mp3,"Slam,Speech",Human Sounds
ltysCJWnvsI.mp3,"Music,Rapping,Reggae",Musical Instruments
ltZCJ7aPtO0.mp3,"Music,Lullaby,Vocal music,A capella",Musical Instruments
LtzFPQMmiN8.mp3,"Music,Music for children,Boing",Musical Instruments
LTZTnl-3ikk.mp3,"Goat,Animal",Animal Sounds
LT_Jufs5YAQ.mp3,Whip,Miscellaneous
LU1CGfgJXfM.mp3,"Cowbell,Livestock, farm animals, working animals",Animal Sounds
lu5teS1j1RQ.mp3,"Flap,Traffic noise, roadway noise,Car",Vehicle Sounds
lUhDmh1RHzI.mp3,"Fill (with liquid),Speech",Human Sounds
lUIqPVoadK0.mp3,"Cutlery, silverware,Dishes, pots, and pans",Miscellaneous
LuJyXlL3S_M.mp3,Fire,Environmental Sounds
LuLGRSPwang.mp3,"Buzzer,Music,Giggle",Musical Instruments
lUp1NDysG0M.mp3,"Slosh,Speech",Human Sounds
LUTGvEJAgIU.mp3,"Music,Air horn, truck horn,Speech,Inside, large room or hall",Human Sounds
LUtNzzGM2XU.mp3,"Fire,Wind",Environmental Sounds
LuTub5GVCEg.mp3,"Narration, monologue,Squish,Speech",Human Sounds
Lu_u07cGzbI.mp3,Gargling,Miscellaneous
lV0-LMVpZLg.mp3,"Funk,Music,Independent music,Happy music",Musical Instruments
LvCAkhwFat4.mp3,Throbbing,Miscellaneous
lvCvxrkzIsc.mp3,"Hiccup,Speech",Human Sounds
LVcXB8OUUEs.mp3,"Telephone,Speech",Human Sounds
LVFYimyY7sU.mp3,Accordion,Musical Instruments
LvHVrKhkKBE.mp3,"Rain,Raindrop,Water,Thunderstorm,Thunder,Rain on surface",Environmental Sounds
lvktro0asjs.mp3,"Jingle (music),Music,Independent music,Song",Musical Instruments
LVlb8DnYDAQ.mp3,"Wail, moan,Speech",Human Sounds
Lvn8rRjrujg.mp3,"Ding,Clang",Miscellaneous
lVNmt67p86k.mp3,"Music,Child speech, kid speaking,Child singing",Musical Instruments
LvpgSdHLuCY.mp3,"Speech,Baby laughter,Inside, small room",Human Sounds
lvRunWfT8kc.mp3,"Pour,Speech",Human Sounds
lV_8gG3WhKc.mp3,Writing,Miscellaneous
LW2d0m3c3Kw.mp3,Coin (dropping),Miscellaneous
Lw3uSyJJoxM.mp3,Static,Miscellaneous
LW79kfILiw8.mp3,"Music,Telephone bell ringing,Speech,Inside, small room",Human Sounds
LwCXtRNlRCQ.mp3,"Music,Grunge",Musical Instruments
lwdbb4Rc7_A.mp3,"Bird,Bird vocalization, bird call, bird song,Bird flight, flapping wings,Coo,Pigeon, dove",Animal Sounds
lwdDm3UO5WM.mp3,"Traditional music,Music,Opera,Classical music",Musical Instruments
lWDmgA_KVMU.mp3,Camera,Miscellaneous
LweDKxCcXAI.mp3,"Glass,Music,Breaking,Speech",Human Sounds
lWG8SRZKUhk.mp3,"Bus,Toot,Vehicle,Vehicle horn, car horn, honking",Vehicle Sounds
lwgdckESbY4.mp3,"Crowd,Battle cry",Miscellaneous
LWHUat2fo9w.mp3,"Flamenco,Music,Rattle (instrument)",Musical Instruments
lWj16EFByCM.mp3,"Gasp,Speech",Human Sounds
LWmpo5mho0Q.mp3,"Tubular bells,Marimba, xylophone,Glockenspiel,Mallet percussion",Miscellaneous
LwmwCpAVPWU.mp3,"Music,Rock and roll,Harmonic",Musical Instruments
lWp09v_p4I4.mp3,"Wind chime,Chime",Environmental Sounds
lWRJXc7O3C4.mp3,"Fill (with liquid),Speech",Human Sounds
lWtIwtdSGkg.mp3,"Sine wave,Chirp tone",Miscellaneous
LWuS9L_jctg.mp3,"Groan,Speech",Human Sounds
LWVoIm0WpxQ.mp3,"Music,Gasp,Speech",Human Sounds
lwxwxjpkKkU.mp3,"Thunk,Speech",Human Sounds
LwY71kBf_tY.mp3,"Motorcycle,Hubbub, speech noise, speech babble,Speech,Traffic noise, roadway noise",Human Sounds
lwYZnPB1i0o.mp3,"Crackle,Speech",Human Sounds
lWZGvoEHJYc.mp3,"Telephone dialing, DTMF,Music,Speech,Inside, small room",Human Sounds
Lw_H5iDPv8Y.mp3,"Grunt,Speech",Human Sounds
Lx4poQw1mZo.mp3,"Chainsaw,Speech",Human Sounds
lx4zqLLKQ3U.mp3,"Foghorn,Speech",Human Sounds
LX5Y1jcoUXE.mp3,"Air horn, truck horn,Vehicle,Vehicle horn, car horn, honking,Car",Vehicle Sounds
lx9ovaJ5xFs.mp3,"Heart sounds, heartbeat",Miscellaneous
lXG4YpTn8pE.mp3,"Whir,Medium engine (mid frequency)",Miscellaneous
LXhmTaN0sEE.mp3,"Printer,Music,Speech",Human Sounds
lxJ0z9P0avc.mp3,"Chink, clink,Speech,Inside, small room",Human Sounds
lXJLde6LGWk.mp3,"Chewing, mastication,Biting,Speech",Human Sounds
LxlswePUCME.mp3,White noise,Miscellaneous
LxnIUtOAsCs.mp3,"Harp,Pizzicato",Miscellaneous
lxNXtjGY_Us.mp3,"Chatter,Speech,Inside, large room or hall",Human Sounds
LxQSG54ld_4.mp3,"Speech,Fire alarm",Human Sounds
LXUA8MATezw.mp3,"Music,Pulse",Musical Instruments
lXUcalwkWCo.mp3,Chainsaw,Miscellaneous
LXuw0i0_aCI.mp3,"Fart,Speech,Inside, small room",Human Sounds
LY1e2ZUVl8M.mp3,"Clip-clop,Speech,Animal",Animal Sounds
LY1m65KuOCc.mp3,"Engine knocking,Engine,Vehicle,Speech",Human Sounds
Ly2Dr03i9_w.mp3,"Electric piano,Keyboard (musical),Piano",Musical Instruments
LY4QU91tHjQ.mp3,"Propeller, airscrew,Jet engine,Fixed-wing aircraft, airplane,Aircraft",Miscellaneous
LyagcNizGa8.mp3,"Ice cream truck, ice cream van,Music",Musical Instruments
LYAzEd0j1Q8.mp3,Sidetone,Miscellaneous
LybSS4amIS0.mp3,"Singing,Yodeling,Music",Human Sounds
LYGLEevz_50.mp3,"Wild animals,Music,Pig,Animal",Animal Sounds
LyH2uYEM_7k.mp3,Jingle bell,Miscellaneous
LYH4AKLkugA.mp3,"Speech,Traffic noise, roadway noise",Human Sounds
LYHc-tF4upI.mp3,"Electric shaver, electric razor",Miscellaneous
LyIhmCTPLUc.mp3,"Cat,Domestic animals, pets,Meow,Animal",Animal Sounds
LYj9FpkFXTI.mp3,"Burping, eructation,Music,Bleat,Speech",Human Sounds
lymmNwQA0WA.mp3,"Music,Techno,Trance music,Ping,Dubstep,Electronic dance music",Musical Instruments
lYMSkGXFoN4.mp3,"Heart sounds, heartbeat",Miscellaneous
lYOw8di2k4I.mp3,Hair dryer,Miscellaneous
LYqVH6Z8ppw.mp3,Car passing by,Vehicle Sounds
lyretAffxhQ.mp3,"Goat,Animal",Animal Sounds
LysFhHBYTmE.mp3,"Female speech, woman speaking,Speech,Drawer open or close",Human Sounds
LyTwxJiSt7A.mp3,"Burping, eructation,Music",Musical Instruments
lYuFguLVBYk.mp3,"Fill (with liquid),Gush",Miscellaneous
LYvgJX8p6YU.mp3,"Bird,Bird vocalization, bird call, bird song,Hoot,Owl",Animal Sounds
LYYk1Z037j8.mp3,Cacophony,Miscellaneous
LYz0jnla_QI.mp3,"Keys jangling,Speech",Human Sounds
lZAhD8Gi7eQ.mp3,Snoring,Miscellaneous
lZcbXVXdVF4.mp3,"Vehicle,Vehicle horn, car horn, honking",Vehicle Sounds
LZetbWJ01Oc.mp3,"Rustling leaves,Speech",Human Sounds
LZFfZoHh-Vs.mp3,"Thunderstorm,Thunder",Environmental Sounds
LZJmNr8L5d0.mp3,"Pump (liquid),Water",Environmental Sounds
LzSWdj4izHM.mp3,"Music,Funny music",Musical Instruments
lZX6QTtyoJs.mp3,"Music,Field recording,Speech",Human Sounds
lzZkdZ6ApQc.mp3,"Single-lens reflex camera,Speech,Camera",Human Sounds
LzZ_nxuZ8Co.mp3,"Bus,Speech",Human Sounds
L_AZ1w5h1yg.mp3,"Ringtone,House music,Music,Techno,Electronic dance music",Musical Instruments
L_Cty1ExOIU.mp3,"Cacophony,White noise",Miscellaneous
L_fWnna7Np0.mp3,"Country,Yodeling,Music",Musical Instruments
L_ghM-NrH58.mp3,"Music,Noise",Musical Instruments
L_LKzEqlPto.mp3,Buzzer,Miscellaneous
l_lXpWZmUFQ.mp3,"Wail, moan,Speech",Human Sounds
L_nC2BvhRdQ.mp3,"Afrobeat,Music of Africa,Music,Maraca",Musical Instruments
l_w8juMmu4k.mp3,"Firecracker,Music",Musical Instruments
m-2-HsrBkak.mp3,"Fire engine, fire truck (siren),Emergency vehicle,Siren",Environmental Sounds
m-NM_tIWjxs.mp3,"Sampler,Disco,Music,Techno,Electronic dance music,Drum machine,Dance music,Electronica",Musical Instruments
M-OF_v9TI-U.mp3,"Jingle (music),Music,Soundtrack music",Musical Instruments
m-UoC__UpT8.mp3,"Insect,Cricket",Animal Sounds
M-w-U1Of6cA.mp3,"Air conditioning,Speech",Human Sounds
m-WxDQs7hpc.mp3,"Music,Domestic animals, pets,Thunk,Speech,Dog,Animal",Animal Sounds
m-XV3AbXE3o.mp3,"Rain,Thunderstorm,Thunder",Environmental Sounds
m-xxD1fGPnU.mp3,"Heavy metal,Music,Punk rock,Rock music,Grunge",Musical Instruments
m0CSrUrfA98.mp3,"Thump, thud",Miscellaneous
M0d4qM7gCH8.mp3,"Chant,Vocal music",Miscellaneous
m0kxHYaGpL8.mp3,Whistling,Miscellaneous
M0v5T5QMcfQ.mp3,Liquid,Miscellaneous
m0XHofgtfUU.mp3,"Speech,Fireworks",Human Sounds
m172xvZoXsQ.mp3,Scissors,Miscellaneous
M1cndjn2Prk.mp3,"Music,Bang,Burst, pop",Musical Instruments
m1dv_y_3EK0.mp3,"Silence,Engine,Inside, large room or hall",Vehicle Sounds
m1e9aOwRiDQ.mp3,"Air horn, truck horn,Vehicle horn, car horn, honking,Speech,Child speech, kid speaking,Inside, small room",Human Sounds
m1GaYAKcH9g.mp3,"Emergency vehicle,Siren,Police car (siren)",Miscellaneous
m1myR_eaORk.mp3,"Squish,Speech",Human Sounds
m1n5_ga1zp0.mp3,"Pump (liquid),Water",Environmental Sounds
m1OaD75t0Y4.mp3,"Mains hum,Hum",Miscellaneous
m1POHo65A7o.mp3,"Zither,Pizzicato",Miscellaneous
M1pPtg6a_g8.mp3,"Electric piano,Keyboard (musical),Piano",Musical Instruments
M1x6STuTCZA.mp3,"Pour,Speech",Human Sounds
